,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
81,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156020.0,1139879.0,2022-01-15 22:00:12 WET,2022-01-15,22:00:12,Link,230,53,131,2,4,1,20,4,14,1,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/238318648463492,"Inês de Sousa Real critica a proposta do PSD, que “facilita a plantação de árvores de crescimento rápido“, como o eucalipto.",https://cnnportugal.iol.pt/videos/portugal-e-uma-autentica-caixa-de-fosforos-prestes-a-arder/61e337140cf2cc58e7dd57a0?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/videos/portugal-e-uma-autentica-caixa-de-fosforos-prestes-a-arder/61e337140cf2cc58e7dd57a0,,“Portugal é uma autêntica caixa de fósforos prestes a arder“,,,,,230,1.83
84,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828909.0,935243.0,2022-01-15 20:41:07 WET,2022-01-15,20:41:07,Link,218,17,96,3,1,0,84,5,11,1,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2284536638377664,"A porta-voz do PAN, Inês de Sousa Real, afirmou que o partido que tentar formar governo terá que ser ""mais ambicioso e comprometido"" com o ambiente para 'cativar' o seu apoio.",https://observador.pt/2022/01/15/so-governo-mais-comprometido-com-ambiente-tera-apoio-do-pan/?utm_medium=Social&utm_source=Facebook#Echobox=1642274308,https://observador.pt/2022/01/15/so-governo-mais-comprometido-com-ambiente-tera-apoio-do-pan/,,"Só governo ""mais comprometido"" com ambiente terá apoio do PAN",,,,,218,2.53
95,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477090.0,491187.0,2022-01-11 17:15:00 WET,2022-01-11,17:15:00,Link,186,9,70,1,1,2,78,3,22,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158645560692666,,https://www.tsf.pt/portugal/politica/temos-muito-para-dar-ao-pais-pan-exige-dois-novos-ministerios-e-promete-abolir-touradas-14481017.html,,,″Temos muito para dar ao país.″ PAN exige dois novos ministérios e promete ″abolir touradas″,Inês Sousa Real assumiu que ″não podemos ter sempre os mesmos no poder″ e rejeitou maiorias absolutas ou blocos centrais.,,,,186,2.86
97,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156763.0,1140963.0,2022-01-25 21:00:38 WET,2022-01-25,21:00:38,Photo,169,41,79,7,0,3,28,9,1,1,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/245219791106711,"O Instituto Português do Mar e da Atmosfera (IPMA) registou, nos últimos 65 anos, “sete episódios de seca com maior severidade”, com destaque para o período de 1943 a 1946, “o mais longo” período de seca em Portugal Continental, e 2004 a 2006, o período de seca “mais intensa”. Portugal está assim entre as regiões que serão “mais afetadas pela seca extrema”, juntamente com Espanha, sul de França e Itália. As declarações de Inês de Sousa Real foram analisadas em “Factos Primeiro”, a nova newsletter da CNN Portugal, e a conclusão é: Verdadeiro. Saiba mais em https://swki.me/y8hfEuqO:=:https://cnnportugal.iol.pt/aominuto/61f03cfd0cf21847f0a73f15",https://www.facebook.com/cnnportugal/photos/a.129237229371635/245219791106711/?type=3,,"FACTOS PRIMEIRO "" [Portugal] será um dos países mais afetados pela seca extrema e escassez de água YOA Inês de Sousa Real, porta-voz doPAN DECISÃO 22 NERDADENO VERDAD Q비I OOVOUSN YAEN",Timeline photos,,,,,169,-1.41
99,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156596.0,1140756.0,2022-01-23 22:30:17 WET,2022-01-23,22:30:17,Native Video,168,54,54,18,9,1,12,10,10,0,owned,Yes,4728,5018,0,00:02:12,https://www.facebook.com/101826228779402/posts/243786557916701,"Alguma vez foi a uma tourada? Este domingo foi a vez de Inês Sousa Real, do PAN, responder a questões improváveis da CNN Portugal e TVI. Que pergunta improvável faria aos líderes políticos portugueses?",https://www.facebook.com/cnnportugal/videos/475531890849102/,,,Inês Sousa Real em 120 segundos (perguntas improváveis),,,,,168,-1.06
101,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477153.0,491361.0,2022-01-19 10:15:28 WET,2022-01-19,10:15:28,Live Video Complete,158,32,95,10,14,1,4,0,2,0,owned,Yes,1726,1767,0,01:43:08,https://www.facebook.com/174996242665/posts/2406217059513229,Que questões quer ver esclarecidas sobre o programa eleitoral do PAN? Como avalia as propostas do PAN e a estratégia eleitoral seguida por Inês Sousa Real? Com que expectativas encara os resultados eleitorais do PAN? Saiba mais aqui tsf.pt/i/14505004:=:https://www.tsf.pt/i/14505004.html,https://www.facebook.com/tsfradio/videos/2406217059513229/,,,Fórum: Inês Sousa Real responde aos ouvintes da TSF,,,,,158,1.61
103,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156127.0,1140048.0,2022-01-16 07:20:52 WET,2022-01-16,07:20:52,Native Video,152,79,31,14,0,0,25,1,2,0,owned,Yes,4393,4444,0,00:03:17,https://www.facebook.com/101826228779402/posts/238577685104255,Rui Rio começou o debate com Inês de Sousa Real procurando convergências entre o PSD e PAN. Mas o que dominou neste frente a frente foram as diferenças entre os dois partidos.,https://www.facebook.com/cnnportugal/videos/464142738562026/,,,"Rui Rio e Inês de Sousa Real estão abertos à negociação, mas ainda precisam de encontrar as convergências. O debate em três minutos",,,,,152,-1.2
107,Jornal de Negócios,jornalnegocios,134071419971108,TOPIC_NEWSPAPER,PT,"Fique a par das notícias mais relevantes nas áreas da Economia, Empresas e Mercados. ",2010-08-27 11:13:51,370606.0,382068.0,2022-01-10 01:23:10 WET,2022-01-10,01:23:10,Link,148,10,58,2,1,2,65,2,8,0,,-,0,0,0,,https://www.facebook.com/134071419971108/posts/5008473222530879,"O fundador do Livre, Rui Tavares, admitiu, no domingo à noite, chamar Bloco de Esquerda e PCP para a 'eco-geringonça', enquanto a líder do PAN, Inês de Sousa Real, escusou-se a fazer futurologia sobre um possível entendimento.",https://www.jornaldenegocios.pt/economia/politica/eleicoes/legislativas/detalhe/legislativas-livre-admite-chamar-be-e-pcp-para-eco-geringonca-pan-recusa-fazer-futurologia,,,"Legislativas: Livre admite chamar BE e PCP para 'eco-geringonça', PAN recusa fazer futurologia","O fundador do Livre, Rui Tavares, admitiu, no domingo à noite, chamar Bloco de Esquerda e PCP para a 'eco-geringonça', enquanto a líder do PAN, Inês de Sousa Real, escusou-se a fazer futurologia sobre um possível entendimento.",,,,148,1.95
108,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760177.0,796191.0,2022-01-04 23:45:32 WET,2022-01-04,23:45:32,Link,146,29,79,2,0,1,32,2,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159305238777949,"Duas negativas e um debate ruidoso, às vezes até feio. Os comentadores do Expresso dão nota negativa a Francisco Rodrigues dos Santos e Inês Sousa Real, veja porquê na análise completa",https://expresso.pt/eleicoes-legislativas-2022/quem-perdeu-mais-no-pan-vs-cds-veja-as-notas-dos-comentadores-do-expresso,https://expresso.pt/eleicoes-legislativas-2022/quem-perdeu-mais-no-pan-vs-cds-veja-as-notas-dos-comentadores-do-expresso/,,Quem perdeu mais no PAN vs. CDS? (Veja as notas dos comentadores do Expresso) - Expresso,"Duas negativas e um debate ruidoso, às vezes até feio. Os comentadores do Expresso dão nota negativa a Francisco Rodrigues dos Santos e Inês Sousa Real, veja porquê",,,,146,1.51
111,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329013.0,1335780.0,2022-01-10 02:20:00 WET,2022-01-10,02:20:00,Link,139,21,68,1,0,0,45,1,3,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5419655311396069,,https://www.dn.pt/politica/livre-admite-chamar-be-e-pcp-para-eco-geringonca-pan-recusa-fazer-futurologia-14475845.html,,,"Livre admite chamar BE e PCP para 'eco-geringonça', PAN recusa fazer futurologia",Rui Tavares e Inês Sousa Real estiveram frente a frente na SIC Notícias.,,,,139,1.15
113,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,421005.0,442931.0,2022-01-14 17:47:03 WET,2022-01-14,17:47:03,Link,135,18,55,1,0,0,44,5,12,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1797694440426867,"Questionada sobre o “piscar de olhos” de António Costa, que quinta-feira afirmou, durante um debate com Rui Rio, que o PS e o PAN poderão somar mais de metade dos deputados, Inês Sousa Real disse que “é o fruto do reconhecimento do trabalho que o PAN tem tido na Assembleia da República”.",https://jornaleconomico.sapo.pt/noticias/pan-acusa-elogio-de-costa-mas-adia-compromissos-para-dia-30-831995?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642170934,https://jornaleconomico.sapo.pt/noticias/pan-acusa-elogio-de-costa-mas-adia-compromissos-para-dia-30-831995,,PAN acusa elogio de Costa mas adia compromissos para dia 30,,,,,135,1.96
115,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760791.0,797067.0,2022-01-14 21:53:06 WET,2022-01-14,21:53:06,Link,135,37,58,3,1,2,32,0,2,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159321847137949,"Líder do PAN pediu a Ventura que não a interrompesse e Ventura… não interrompeu mais. A partir daí, houve um debate de ideias. E foi assim (confira notas e comentários)",https://expresso.pt/politica/chega-vs-pan-o-dia-em-que-ventura-nao-foi-ventura-notas-e-analise-dos-comentadores-expresso,https://expresso.pt/eleicoes-legislativas-2022/chega-vs-pan-o-dia-em-que-ventura-nao-foi-ventura-notas-e-analise-dos-comentadores-expresso/,,Chega vs PAN: o dia em que Ventura não foi Ventura (notas e análise dos comentadores Expresso) - Expresso,"A líder do PAN pediu a Ventura que não a interrompesse e Ventura... não interrompeu mais. A partir daí, houve um debate de ideias. E foi assim (confira notas e comentários)",,,,135,1.41
116,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155347.0,1138754.0,2022-01-09 18:17:11 WET,2022-01-09,18:17:11,Native Video,134,58,34,9,3,1,20,1,8,0,owned,Yes,3742,3936,0,00:03:28,https://www.facebook.com/101826228779402/posts/233569572271733,"Aeroporto, lítio e crise climática: o que separa e aproxima PS e PAN? O debate entre António Costa e Inês de Sousa Real em três minutos. Veja o debate na íntegra aqui: https://swki.me/q1UM1OOl:=:https://cnnportugal.iol.pt/videos/o-debate-entre-antonio-costa-e-ines-de-sousa-real-na-integra/61da09da0cf2c7ea0f11f94e",https://www.facebook.com/cnnportugal/videos/1823996664459803/,,,O debate entre António Costa e Inês de Sousa Real em três minutos.,,,,,134,-1.43
120,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764008.0,1941024.0,2022-01-14 11:29:53 WET,2022-01-14,11:29:53,Photo,130,35,66,5,0,0,23,0,0,1,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160383791416388,"SÃO BENTO 2022 Inês Sousa Real vs André Ventura Hoje, às 18h10, em direto, na SIC Notícias. #sicnoticias #legislativas2022 #politica #debate #eleições #legislativas",https://www.facebook.com/sicnoticias/photos/a.10157193002141388/10160383791361388/?type=3,,SIC MOtiCIaS S.BENT S.BENTO 2022 HOJE DEBATE PAN VS CHEGA INÊS SOUSA REAL PESSOAS ANIMAIS NATUREZA 18H10 ANDRÉ VENTURA CHEGA,,,,,,130,-1.02
121,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1328993.0,1335885.0,2022-01-25 17:40:59 WET,2022-01-25,17:40:59,Link,130,17,46,1,0,0,66,0,0,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5487891894572410,,https://www.dn.pt/politica/ines-sousa-real-fala-em-campanha-de-desinformacao-contra-pan--14525130.html,,,Inês Sousa Real fala em campanha de ″desinformação″ contra PAN,"Segundo Inês Sousa Real, líder do PAN, a campanha de desinformação contra o partido surgiu por parte da Confederação dos Agricultores de Portugal, que ""não representa os interesses dos pequenos e médios agricultores"".",,,,130,1.33
122,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760742.0,796925.0,2022-01-10 19:23:10 WET,2022-01-10,19:23:10,Link,125,29,43,0,0,2,50,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159314535287949,"Duas líderes ao ataque, mas com elevação. Resultado? Uma vitória para cada uma, três empates (com uma nota um pouco mais alta para a bloquista)",https://expresso.pt/eleicoes-legislativas-2022/sim-senhoras-catarina-e-ines-sousa-real-tiveram-um-embate-que-deu-empate-notas-e-analises-dos-comentadores-expresso/,,,"Sim, senhoras! Catarina e Inês Sousa Real tiveram um embate – que deu empate (notas e análises dos comentadores Expresso)","Duas líderes ao ataque, mas com elevação, diferenças de substância e estratégia, mas também alguns alinhamentos. Resultado? Uma vitória para cada uma, três empates (com uma nota um pouco mais alta para a bloquista). Veja notas e comentários",,,,125,1.3
123,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156890.0,1141126.0,2022-01-26 19:40:17 WET,2022-01-26,19:40:17,Link,124,24,61,2,0,1,24,4,8,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/245892914372732,"As declarações de Inês de Sousa Real foram analisadas em “Factos Primeiro”, a nova newsletter da CNN Portugal, e a conclusão é: Verdadeiro.",https://cnnportugal.iol.pt/ines-de-sousa-real/ines-sousa-real/portugal-sera-um-dos-paises-mais-afetados-pela-seca-extrema-e-escassez-de-agua/20220126/61f1157f0cf21a10a41bb9d1?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/ines-de-sousa-real/ines-sousa-real/portugal-sera-um-dos-paises-mais-afetados-pela-seca-extrema-e-escassez-de-agua/20220126/61f1157f0cf21a10a41bb9d1,,PAN diz que Portugal será um dos países “mais afetados pela seca extrema e escassez de água“,,,,,124,1.22
124,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155347.0,1138754.0,2022-01-09 00:36:21 WET,2022-01-09,00:36:21,Photo,122,38,37,6,0,1,35,1,3,1,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/232997305662293,"No longo prazo, as visões diferem. Costa avisa que não é possível querer transição climática sem uma aposta no lítio. Inês de Sousa Real insiste que, se o novo aeroporto for para manter no Montijo, talvez o melhor seja calçar as “galochas” para uma visita daqui a 30 anos. Posições distintas de dois líderes que, no curto prazo, parecem disponíveis para firmar alianças. Quem acha que ganhou o debate? Veja o debate na íntegra aqui: https://swki.me/kMNlyB10:=:https://cnnportugal.iol.pt/antonio-costa/ines-de-sousa-real/costa-e-ines-sousa-real-prontos-para-renovar-votos-o-litio-e-o-novo-aeroporto-e-que-podem-azedar-a-relacao/20620108/61da08630cf21847f0a3f284",https://www.facebook.com/cnnportugal/photos/a.129237229371635/232996148995742/?type=3,,"DECISÃO22 DECISÃO "" O PAN foi o único partido, juntamente com Ο PS, que não contribuiu para esta crise absurda António Costa, secretário-geral do PS Debate com o PAN CNN PORTUGAL",Photos from CNN Portugal's post,,,,,122,-2.16
127,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502008.0,532137.0,2022-01-10 08:35:02 WET,2022-01-10,08:35:02,Link,120,20,50,2,0,0,46,0,2,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4801356723283986,"O fundador do Livre, Rui Tavares, admitiu, no domingo à noite, chamar Bloco de Esquerda e PCP para a ""eco-geringonça"", enquanto a líder do PAN, Inês de Sousa Real, escusou-se a fazer futurologia sobre um possível entendimento.",https://www.rtp.pt/noticias/pais/legislativas-2022-livre-admite-chamar-be-e-pcp-para-eco-geringonca_n1375666,,,"Legislativas 2022. Livre admite chamar BE e PCP para ""eco-geringonça""","O fundador do Livre, Rui Tavares, admitiu, no domingo à noite, chamar Bloco de Esquerda e PCP para a ""eco-geringonça"", enquanto a líder do PAN, Inês de Sousa Real, escusou-se a fazer futurologia sobre um possível entendimento.",,,,120,2.35
