Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764102,1941150,2022-01-17 14:41:11 WET,2022-01-17,14:41:11,Link,21,13,6,0,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160389658001388,"Em primeiro lugar esteve o debate que opôs António Costa a Francisco Rodrigues dos Santos, transmitido pela SIC, com uma audiência média 1,454 milhões de telespetadores.",https://sicnoticias.pt/eleicoes-legislativas/legislativas-debates-com-audiencias-superiores-a-2019,https://sicnoticias.pt/eleicoes-legislativas/legislativas-debates-com-audiencias-superiores-a-2019/,,Legislativas: debates com audiências superiores a 2019,,,,,21,-4.57
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329095,1335837,2022-01-08 20:01:00 WET,2022-01-08,20:01:00,Link,21,5,6,0,1,0,8,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5416008408427426,,https://www.dn.pt/politica/rodrigues-dos-santos-cds-e-unico-partido-que-nao-renega-legado-de-passos-e-portas-14473670.html,,,Rodrigues dos Santos: CDS é ″único partido″ que não renega legado de Passos e Portas,"""O CDS teve, tem e terá sempre orgulho em quem reergueu Portugal depois dos pântanos do PS"", afirmou o presidente do CDS-PP.",,,,21,-5.76
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329129,1335853,2022-01-06 05:00:03 WET,2022-01-06,05:00:03,Link,21,3,17,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5407334355961498,,https://www.dn.pt/politica/debate-cdsil-entre-a-rute-marlene-e-o-lider-mais-novo-com-a-cabeca-mais-velha-14464887.html,,,Debate CDS-IL: Entre a Ruth Marlene e ″o líder mais novo com a cabeça mais velha″,"Acesa troca de argumentos esta noite na RTP 3, no frente-a-frente que opôs os líderes da Iniciativa Liberal, João Cotrim de Figueiredo, e do CDS-PP, Francisco Rodrigues dos Santos.",,,,21,-5.81
Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1523160,1561313,2022-01-12 18:52:09 WET,2022-01-12,18:52:09,Link,21,6,9,0,0,2,2,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/469974510474/posts/10166270553845475,Não está nas propostas que Francisco Rodrigues dos Santos tornou públicas e foi confrontado com isso por Rui Tavares. Mas o centrista garante que estava já previsto numa versão alargada de propostas. Na SÁBADO,https://www.sabado.pt/portugal/detalhe/lider-do-cds-inventou-comissao-da-familia-e-igualdade-em-cinco-horas?utm_source=Facebook&utm_medium=Social&utm_campaign=dbi_cruzados&utm_content=CM,https://www.sabado.pt/portugal/detalhe/lider-do-cds-inventou-comissao-da-familia-e-igualdade-em-cinco-horas,,"Líder do CDS inventou ""comissão da família e igualdade"" em cinco horas?",Não está nas propostas que Francisco Rodrigues dos Santos tornou públicas e foi confrontado com isso por Rui Tavares. Mas o centrista garante que estava já previsto numa versão alargada de propostas.,,,,21,-8.71
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828898,935195,2022-01-14 21:29:59 WET,2022-01-14,21:29:59,Link,21,16,4,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2283746915123303,"Cotrim diz que o ""país não cresce de forma satisfatória"" e fala em ""propaganda socialista"". Costa diz que Cotrim ""finalmente reconhece que o país estava a crescer antes da pandemia"".",https://observador.pt/liveblogs/ines-sousa-real-em-duelo-contra-ventura-dois-mundos-em-confronto/?utm_medium=Social&utm_source=Facebook#Echobox=1642195796,https://observador.pt/liveblogs/ines-sousa-real-em-duelo-contra-ventura-dois-mundos-em-confronto/,,"Em direto/ Catarina Martins: plano de ""desprivatizações"" do BE custaria 20 mil milhões. Líder do CDS diz que é ""radical"" e ""vai matar a economia""","Rodrigues dos Santos compara líder do BE a Rui Tavares: ""Lei da nacionalidade portuguesa está em saldos"". Catarina Martins acusa CDS de “perseguir” imigrantes e defender ricos com vistos gold.",,,,21,-4.1
Pro.Var,provar.pt,704839386295761,NON_PROFIT,PT,"PRO.VAR - PROmover & InoVAR, 
Associação para Defesa, Promoção e Inovação dos Restaurantes de Portugal",2015-02-26 22:26:09,6182,6430,2022-01-24 01:56:34 WET,2022-01-24,01:56:34,Photo,20,17,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/704839386295761/posts/4621235604656100,"Reunião com CDS PP - PARTIDO POPULAR Na sequência do desafio lançado aos Partidos, a PRO.VAR esteve hoje reunida com o CDS PP - Partido Popular, com representantes, o Presidente do Partido o Dr. Francisco Rodrigues dos Santos, Dra. Filipa Correia Pinto, entre outros dirigentes do Partido. Os Candidatos puderam ouvir o Proprietáro do Restaurante onde decorreu a reunião onde puderam registar os apelos do empresário. Numa reunião muito participada, foram apresentados com alguma profundidade os vários temas que preocupam o setor da restauração. A principal preocupação transmida pelo Daniel Serra, foi a situação de sobreendividamento da maioria das empresas deste setor, uma decisão que começou por ser construída em 2020, aquando o recebimento dos apoios, sob condição, a manutenção dos postos de trabalho. O facto mais flagrante, é que o Governo não previu um período tão longo de Pandemia e os apoios entregues deram para cobrir apenas parte dos prejuízos da primeira parte da Pandemia, o ano de 2020. Ora, foi explicado que durante o segundo período da Pandemia, não tendo havido apoios, não restou outro remédio às empresas, do que recorrer ao crédito. Os empresários assumiram responsabilidades que no ponto de vista de uma gestão responsável, não o poderiam ter feito, ora fizeram-no por indicação expressa do Governo, manter as empresas abertas e não despedir os trabalhadores, mesmo sujeito a perdas contínuas. A questão relacionada com a descida do IVA, o CDS PP defende que a medida deverá ser perene. Neste sentido a PRO.VAR apresentou propostas concretas capazes de convergir com as apresentadas por outros Partidos, permitindo que se converta as propostas limitadas no tempo para soluções perenes. Foi defendido pelo Presidente do CDS PP, que as empresas devem ser rapidamente ressarcidas destas perdas e devem ver os seus créditos das linhas de apoio à tesouraria reestruturados, convertendo parte deste crédito a fundo perdido; Algumas propostas apresentada pela PRO.VAR foram bem recebidas pelo Dirigente do CDS PP, proferindo em declarações à imprensa,à saida da reunião, o compromisso de estudar e desenvolver algumas das ideias apresentadas, a saber: • Redução da TSU - Empresas de mão de obra intensiva terem uma redução da TSU, por contraposição de um salário mais alto; • TIPs (gorjeta) - ficou o desafio para o CDS PP estudarem uma proposta para regulamentação desta matéria; Concluimos aqui a ronda de reuniões e registamos com bom agrado a convergência entre os vários Partidos nos temas que mais preocupam este setor. Mais logo, a PRO.VAR ira apresentar à imprensa, as conclusões destas reuniões e posições a tomar após reunião com empresários da restauração. https://expresso.pt/eleicoes-legislativas-2022/cds-pp-quer-fim-de-certificado-covid-19-em-restaurantes-e-iva-a-6/ #salvemosrestaurantes",https://www.facebook.com/provar.pt/photos/a.705695022876864/4621235444656116/?type=3,,,Photos from Pro.Var's post,,,,,20,-1.2
CDS Lisboa,CDSLisboa,197529453604490,POLITICAL_ORGANIZATION,PT,"Comissão Política Concelhia de Lisboa do CDS-PP  |  Lg Adelino Amaro da Costa, 5, 1º 1149-063 Lisboa  |  Tel. 218814748  | Fax 218883648  |  lisboa@cds.pt",2011-03-06 11:38:03,3569,3808,2022-01-18 14:11:29 WET,2022-01-18,14:11:29,Status,20,10,4,3,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/197529453604490/posts/5102536526437067,"JANTAR DE CAMPANHA LEGISLATIVAS LISBOA com Francisco Rodrigues dos Santos Quarta-feira, 19 janeiro, 20h, Hotel Ramada Lisbon Inscrições: distritallisboa@cds.pt",,,,,,,,,20,-1.35
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988192,995053,2022-01-28 10:45:16 WET,2022-01-28,10:45:16,Link,20,8,9,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4924000124314086,Líder do CDS esteve ontem no programa 'Isto é Gozar com Quem Trabalha',https://www.noticiasaominuto.com/politica/1921034/chico-do-viagra-que-no-precisa-ao-netinho-que-defende-avs-na-ar,,,"Chicão. Do viagra que ""não precisa"" ao ""netinho"" que defende avós na AR", ,,,,20,-1.8
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502138,532395,2022-01-21 19:50:00 WET,2022-01-21,19:50:00,Link,20,2,11,0,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4848866441866347,"No Bolhão, Francisco Rodrigo dos Santos teve pedidos para não se juntar ao líder do PSD.",https://www.rtp.pt/noticias/politica/lider-do-cds-pediu-maioria-de-direita-no-mercado-do-bolhao_a1378602,,,Líder do CDS pediu maioria de direita no Mercado do Bolhão,"Rui Rio foi alvo de críticas no Mercado do Bolhão, mercado emblemático do Porto visitado pelo líder do CDS.",,,,20,-2.2
TVI,TviOficial,107038856024130,TV_NETWORK,PT,"Aqui, juntos, criamos a sua televisão.",2010-09-08 13:41:33,1417760,2252212,2022-01-15 16:40:07 WET,2022-01-15,16:40:07,Link,20,11,6,0,0,0,1,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/107038856024130/posts/5043000219094611,O líder do CDS-PP não deixou nada por dizer. Tem acompanhado os debates eleitorais? O que está a achar do candidato? Dois às 10,https://tvi.iol.pt/doisas10/fotos/francisco-rodrigues-dos-santos-fala-das-criticas-o-que-mais-me-custa-ouvir-e-que-sou-um-betinho/61ddb2090cf21a10a418eb4c?utm_source=facebook&utm_medium=social&utm_campaign=ed-tvi,https://tvi.iol.pt/doisas10/fotos/francisco-rodrigues-dos-santos-fala-das-criticas-o-que-mais-me-custa-ouvir-e-que-sou-um-betinho/61ddb2090cf21a10a418eb4c,,Francisco Rodrigues dos Santos fala das críticas: «O que mais me custa ouvir é que sou um betinho»,,,,,20,-10.85
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828889,935359,2022-01-17 08:31:27 WET,2022-01-17,08:31:27,Link,20,8,9,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2285811038250224,"Acusação feita pelo líder do CDS não é verdadeira. André Ventura defende introdução de pena perpétua em alguns casos, mas não defende pena de morte. Esclarecimento já tinha sido feito em 2017.",https://observador.pt/programas/fact-check-2/pena-de-morte-e-bandeira-de-andre-ventura/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642406123,https://observador.pt/programas/fact-check-2/pena-de-morte-e-bandeira-de-andre-ventura/,,Pena de morte é bandeira de André Ventura?,,,,,20,-4.3
Apanhados ツ,apanhadosoficial,170527739815824,LOCAL,PT,"Vídeos de Apanhados, Vídeos de rir, Vídeos da actualidade

1OO OOO ✔ ,5OO OOO ✔ 
1 OOO OOO ✔
META ════ll►,1 5OO OOO",2013-10-04 19:15:13,901181,870924,2022-01-15 01:44:12 WET,2022-01-15,01:44:12,Link,20,9,2,2,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/170527739815824/posts/1803413366527245,"André Ventura ficou ""engasgado"" devido ao ""amigo Vieira* e Portistas vão ao delírio nas redes sociais. Vê aqui o momento (VÍDEO) 👇",https://www.souportista.net/francisco-rodrigues-dos-santos-entala-ventura/,,,Francisco Rodrigues dos Santos entala Ventura,"Este é um site de futebol, mas não posso deixar de realçar esta notícia da política (que mete futebol). André Ventura, líder do Chega, mas sobretudo um dos benfiquistas mais cegos e com maior ódio pelo nosso clube, foi completamente ""atropelado"" num debate com Francisco Rodrigues dos Santos,...",,,,20,-1.15
NOVO Semanário,NOVOsemanario,103582768532587,MEDIA_NEWS_COMPANY,PT,Media/news company,2021-04-15 09:22:10,25835,17593,2022-01-28 15:45:01 WET,2022-01-28,15:45:01,Link,19,4,8,1,0,0,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/103582768532587/posts/286713666886162,"Francisco Rodrigues dos Santos desvaloriza as sondagens que indicam queda do CDS nestas eleições e mantém-se confiante de que o partido vai surpreender. “Estou certo de que, no domingo, o eleitorado conservador e democrata-cristão vai votar em massa no partido de sempre, pelas mesmas razões de sempre”, disse.",https://onovo.pt/politica/cds-com-1-foi-uma-piada-de-vespera-de-eleicoes-so-pode-CA9345859,,,"CDS com 1%? “Foi uma piada de véspera de eleições, só pode”","O líder do CDS, Francisco Rodrigues dos Santos, desvalorizou a sondagem do ICS e do ISCTE para a SIC...",,,,19,-1.32
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156344,1140409,2022-01-19 22:35:08 WET,2022-01-19,22:35:08,Link,19,11,4,1,1,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/241117221516968,"Durante as próximas duas semanas, a TVI e a CNN Portugal mostram-lhe 120 segundos de perguntas improváveis aos vários líderes partidários.",https://cnnportugal.iol.pt/videos/em-que-circunstancias-compraria-uma-arma-para-defesa-pessoal-francisco-rodrigues-dos-santos-responde-em-120-segundos-a-questoes-improvaveis/61e86d020cf21a10a41a8785?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/videos/em-que-circunstancias-compraria-uma-arma-para-defesa-pessoal-francisco-rodrigues-dos-santos-responde-em-120-segundos-a-questoes-improvaveis/61e86d020cf21a10a41a8785,,Em que circunstâncias compraria Francisco Rodrigues dos Santos uma arma para defesa pessoal?,,,,,19,-6.63
ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204381,203024,2022-01-10 19:03:08 WET,2022-01-10,19:03:08,Link,19,11,8,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/722620257813366/posts/6713742735367725,,https://ionline.sapo.pt/artigo/758825/debate-entre-antonio-costa-e-francisco-rodrigues-dos-santos-foi-o-mais-visto-ate-agora-?seccao=Portugal_i,,,Debate entre António Costa e Francisco Rodrigues dos Santos foi o mais visto até agora,"Em segundo lugar está, até agora, o debate entre Catarina Martins e Rui Rio e em terceiro o debate entre Rui Rio e André Ventura.",,,,19,-1.84
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477144,491436,2022-01-26 12:45:00 WET,2022-01-26,12:45:00,Link,19,6,5,0,0,0,8,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158670143867666,#CDS #FranciscoRodriguesDosSantos,https://www.tsf.pt/portugal/politica/so-faz-falta-quem-esta-diz-francisco-rodrigues-dos-santos-14527797.html,,,"″Só faz falta quem está″, diz Francisco Rodrigues dos Santos","A terminar o mandato, o líder do CDS reconhece que estes dois anos foram mais difíceis do que esperava.",,,,19,-2.53
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502162,532461,2022-01-26 09:05:00 WET,2022-01-26,09:05:00,Link,19,10,6,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4869462996473358,"Francisco Rodrigues dos Santos viu Rui Moreira, o autarca do Porto, entrar na campanha do CDS-PP mas também foi confrontado com o apoio do antigo dirigente Adolfo Mesquita Nunes ao Iniciativa Liberal.",https://www.rtp.pt/noticias/politica/francisco-rodrigues-dos-santos-recebe-apoio-de-rui-moreira_v1379597,,,Francisco Rodrigues dos Santos recebe apoio de Rui Moreira,"Francisco Rodrigues dos Santos viu Rui Moreira, o autarca do Porto, entrar na campanha do CDS-PP mas também foi confrontado com o apoio do antigo dirigente Adolfo Mesquita Nunes ao Iniciativa Liberal.",,,,19,-2.21
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502089,532254,2022-01-16 15:15:00 WET,2022-01-16,15:15:00,Link,19,5,7,0,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4825093700910288,"O líder do CDS, Francisco Rodrigues dos Santos, promete que o partido será ""a grande surpresa destas eleições"".",https://www.rtp.pt/noticias/politica/cds-comeca-a-campanha-no-eixo-leiria-santarem_v1377181,,,CDS começa a campanha no eixo Leiria-Santarém,"O líder do CDS, Francisco Rodrigues dos Santos, promete que o partido será ""a grande surpresa destas eleições"". Rodrigues dos Santos diz mesmo que o partido, como democrata-cristão, vai ""ressuscitar nas urnas"".",,,,19,-2.37
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502063,532218,2022-01-14 12:00:03 WET,2022-01-14,12:00:03,Photo,19,12,2,1,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4815384915214500,"Esta sexta-feira, o frente a frente entre Catarina Martins e Francisco Rodrigues dos Santos às 22h00 na RTP3.",https://www.facebook.com/rtpnoticias/photos/a.113094768776895/4815376301882028/?type=3,,,,,,,,19,-2.26
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829135,936060,2022-01-26 10:47:38 WET,2022-01-26,10:47:38,Link,19,3,11,0,0,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2293570100807651,"Carlos Moedas (que recebeu um presente do PS), Cotrim de Figueiredo (que agora não quer bichos) e Rodrigues dos Santos (que já fala como ministro) são o Bom, o Mau e o Vilão.",https://observador.pt/programas/o-bom-o-mau-e-o-vilao/quando-for-pequeno-quero-ser-ministro-da-defesa/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1643189574,https://observador.pt/programas/o-bom-o-mau-e-o-vilao/quando-for-pequeno-quero-ser-ministro-da-defesa/,,Quando for pequeno quero ser ministro da Defesa,,,,,19,-3
